PSC	0	23120441D	22793999	2732083	5266448	5623576	2381057	0	13.9	9611	0	0	333412
PSC	0	23120442D	22794556	2752231	5252341	5627735	2382944	0	14.3	1888	0	0	326748
PSC	0	23120444D	22872339	2623442	5288019	5563861	2353594	0	12.7	2430	0	0	342164
PSC	0	23120445D	22800750	2708261	5291979	5625012	2381209	0	14.3	1643	0	0	324849
PSC	0	23120446D	22828792	2616924	5399602	5637307	2385474	0	15.8	4396	0	0	280534
PSC	0	23120447D	22644167	2786260	5417431	5767114	2443256	0	18.5	11275	0	0	277816
PSC	0	23120448D	22459736	2739442	5627278	5882522	2490938	0	16.3	35657	0	0	299298
PSC	0	23120449D	22726444	2632283	5487519	5704216	2421955	0	21.5	3897	0	0	279404
PSC	0	23120450D	22575287	2614256	5652115	5811042	2461990	0	17.7	9890	0	0	284082
PSC	0	23120451D	22955421	2665536	5226203	5544743	2352975	0	15.8	5458	0	0	278520
PSC	0	23120452D	22890721	2743418	5208023	5589656	2367731	0	15.9	3138	0	0	283517
PSC	0	23120453D	22782808	2870723	5188136	5668549	2396394	0	14.9	3785	0	0	284167
PSC	0	23120454D	22533493	2600262	5734123	5859623	2481717	0	16.4	3593	0	0	257763
PSC	0	23120455D	22796544	2583953	5444150	5646362	2387849	0	13.0	6551	0	0	301167
PSC	0	23120457D	22553245	2858909	5428421	5823197	2470741	0	16.9	27822	0	0	285107
PSC	0	23120459D	22669474	2544972	5633542	5748539	2436485	0	16.2	12411	0	0	277847
PSC	0	23120460D	22940847	2666530	5226392	5549418	2349378	0	16.1	4304	0	0	292043
PSC	0	23120463D	22877695	2604225	5275067	5542255	2342885	0	10.6	11388	0	0	368956
PSC	0	23120464D	22742235	2638559	5429409	5669653	2404677	0	15.4	9737	0	0	315586
PSC	0	23120465D	22911417	2868700	5053781	5567947	2360549	0	13.7	2007	0	0	291928
PSC	0	23120466D	22837807	2875910	5142870	5634177	2390827	0	22.5	9876	0	0	269131
PSC	0	23120467D	22824070	2728718	5253670	5613956	2374418	0	14.4	3944	0	0	319384
PSC	0	23120468D	22831812	2709220	5264368	5605734	2373902	0	12.9	2578	0	0	320463
PSC	0	23120469D	23029684	2769087	4976572	5445727	2305597	0	10.6	2984	0	0	350677
PSC	0	23120470D	22782242	2866877	5109501	5611847	2370551	0	11.0	2531	0	0	367351
PSC	0	23120471D	22692767	2699384	5412695	5704351	2414025	0	13.4	17900	0	0	321027
PSC	0	23120472D	23025459	2815488	4961881	5469133	2314004	0	14.9	1840	0	0	322960
PSC	0	23120473D	22526344	2696903	5597457	5830137	2470845	0	15.7	3195	0	0	304952
PSC	0	23120474D	22899661	2676667	5211726	5546354	2348044	0	13.2	2029	0	0	337722
PSC	0	23120475D	22962499	2960391	4889854	5518660	2337233	0	15.3	1916	0	0	313069
PSC	0	23120476D	22925293	2840381	4963689	5491118	2318642	0	10.5	4078	0	0	396585
PSC	0	23120478D	22780909	2636002	5417628	5661309	2398491	0	15.6	5845	0	0	291183
PSC	0	23120479D	22702018	2721375	5419818	5721234	2426400	0	15.8	5153	0	0	282424
PSC	0	23120480D	22287118	2704765	5855493	6018602	2548921	0	16.7	26079	0	0	278295
PSC	0	23120481D	23069239	2616946	5132739	5447644	2307708	0	14.9	1834	0	0	307043
PSC	0	23120482D	22889490	2763281	5175805	5579298	2365882	0	15.8	1554	0	0	297231
PSC	0	23120483D	22963818	2691511	5117248	5493868	2320575	0	12.5	4214	0	0	353347
PSC	0	23120484D	22924735	2535849	5417933	5587095	2372962	0	22.5	3354	0	0	247110
PSC	0	23120485D	22797423	2650424	5340471	5619732	2377256	0	13.6	3471	0	0	337578
PSC	0	23120486D	22917482	2889580	4958366	5519364	2334302	0	12.3	3999	0	0	360431
PSC	0	23120487D	22731876	2807369	5281245	5685881	2409137	0	15.8	1308	0	0	305219
PSC	0	23120488D	22687454	2808614	5336075	5724136	2426913	0	16.8	1165	0	0	293452
PSC	0	23120489D	22693734	2690159	5476114	5739103	2433827	0	15.7	1172	0	0	265755
PSC	0	23120491D	22775944	2745496	5231630	5614000	2369160	0	11.2	5588	0	0	372876
PSC	0	23120492D	22879424	2635375	5333176	5598512	2376166	0	19.9	2457	0	0	277788
PSC	0	23120493D	22636560	2748375	5436318	5755270	2436090	0	16.6	15059	0	0	304462
PSC	0	23120494D	22689559	2674389	5473418	5725993	2428324	0	18.2	1114	0	0	288245
